lei,ementa
"Lei nº 14.143, de 21.4.2021Publicada no DOU de 21 .4.2021 - Edição extra","Altera a Lei nº 14.116, de 31 de dezembro de 2020, que “dispõe sobre as diretrizes para a elaboração e a execução da Lei Orçamentária de 2021”.  Mensagem de veto"
"Lei nº 14.142, de 19.4.2021Publicada no DOU de 20 .4.2021","Confere à cidade de Três Lagoas, no Estado de Mato Grosso do Sul, o título de Capital Nacional da Celulose."
"Lei nº 14.141, de 19.4.2021Publicada no DOU de 20 .4.2021","Altera o art. 16 da Lei nº 8.080, de 19 de setembro de 1990 (Lei Orgânica da Saúde), para dispor sobre a remessa de patrimônio genético ao exterior em situações epidemiológicas que caracterizem emergência em saúde pública."
"Lei nº 14.140, de 19.4.2021Publicada no DOU de 20 .4.2021",Institui o Dia Nacional do Sanfoneiro.
"Lei nº 14.139, de 16.4.2021Publicada no DOU de 19 .4.2021",Institui o Dia Nacional da Educação Profissional e Tecnológica.
"Lei nº 14.138, de 16.4.2021Publicada no DOU de 19 .4.2021","Acrescenta § 2º ao art. 2º-A da Lei nº 8.560, de 29 de dezembro de 1992, para permitir, em sede de ação de investigação de paternidade, a realização do exame de pareamento do código genético (DNA) em parentes do suposto pai, nos casos em que especifica."
"Lei nº 14.137, de 16.4.2021Publicada no DOU de 19 .4.2021","Denomina Passarela Eurico da Costa Carneiro a passarela situada no Km 140 da rodovia BR-153, no Município de Araguaína, Estado do Tocantins."
"Lei nº 14.136, de 16.4.2021Publicada no DOU de 19 .4.2021","Denomina Rodovia José Pereira Alvarez o trecho da rodovia BR-287 entre as cidades de São Borja e Santiago, no Estado do Rio Grande do Sul."
"Lei nº 14.135, de 16.4.2021Publicada no DOU de 19 .4.2021","Institui, no calendário nacional, a Semana Global do Empreendedorismo."
"Lei nº 14.134, de 8.4.2021Publicada no DOU de 9 .4.2021","Dispõe sobre as atividades relativas ao transporte de gás natural, de que trata o art. 177 da Constituição Federal, e sobre as atividades de escoamento, tratamento, processamento, estocagem subterrânea, acondicionamento, liquefação, regaseificação e comercialização de gás natural; altera as Leis nºs 9.478, de 6 de agosto de 1997, e 9.847, de 26 de outubro de 1999; e revoga a Lei nº 11.909, de 4 de março de 2009, e dispositivo da Lei nº 10.438, de 26 de abril de 2002."
"Lei nº 14.133, de 1º.4.2021Publicada no DOU de 1º .4.2021 - Edição extra-F",Lei de Licitações e Contratos Administrativos.  Mensagem de veto
"Lei nº 14.132, de 31.3.2021Publicada no DOU de 1º .4.2021 - Edição extra","Acrescenta o art. 147-A ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para prever o crime de perseguição; e revoga o art. 65 do Decreto-Lei nº 3.688, de 3 de outubro de 1941 (Lei das Contravenções Penais) ."
"Lei nº 14.131, de 30.3.2021Publicada no DOU de 31 .3.2021 - Edição extra","Dispõe sobre o acréscimo de 5% (cinco por cento) ao percentual máximo para a contratação de operações de crédito com desconto automático em folha de pagamento até 31 de dezembro de 2021; e altera a Lei nº 8.213, de 24 de julho de 1991."
"Lei nº 14.130, de 29.3.2021Publicada no DOU de 30 .3.2021","Altera a Lei nº 8.668, de 25 de junho de 1993, para instituir os Fundos de Investimento nas Cadeias Produtivas Agroindustriais (Fiagro), e a Lei nº 11.033, de 21 de dezembro de 2004; e dá outras providências.  Mensagem de veto"
"Lei nº 14.129, de 29.3.2021Publicada no DOU de 30 .3.2021","Dispõe sobre princípios, regras e instrumentos para o Governo Digital e para o aumento da eficiência pública e altera a Lei nº 7.116, de 29 de agosto de 1983, a Lei nº 12.527, de 18 de novembro de 2011 (Lei de Acesso à Informação), a Lei nº 12.682, de 9 de julho de 2012, e a Lei nº 13.460, de 26 de junho de 2017.  Mensagem de veto"
"Lei nº 14.128, de 26.3.2021Publicada no DOU de 26 .3.2021 - Edição extra D","Dispõe sobre compensação financeira a ser paga pela União aos profissionais e trabalhadores de saúde que, durante o período de emergência de saúde pública de importância nacional decorrente da disseminação do novo coronavírus (SARS-CoV-2), por terem trabalhado no atendimento direto a pacientes acometidos pela Covid-19, ou realizado visitas domiciliares em determinado período de tempo, no caso de agentes comunitários de saúde ou de combate a endemias, tornarem-se permanentemente incapacitados para o trabalho, ou ao seu cônjuge ou companheiro, aos seus dependentes e aos seus herdeiros necessários, em caso de óbito; e altera a Lei nº 605, de 5 de janeiro de 1949."
"Lei nº 14.127, de 22.3.2021Publicada no DOU de 23 .3.2021","Altera a Lei nº 14.116, de 31 de dezembro de 2020, que dispõe sobre as diretrizes para a elaboração e a execução da Lei Orçamentária de 2021."
"Lei nº 14.126, de 22.3.2021Publicada no DOU de 23 .3.2021","Classifica a visão monocular como deficiência sensorial, do tipo visual."
"Lei nº 14.125, de 10.3.2021Publicada no DOU de 10 .3.2021 - Edição extra",Dispõe sobre a responsabilidade civil relativa a eventos adversos pós-vacinação contra a Covid-19 e sobre a aquisição e distribuição de vacinas por pessoas jurídicas de direito privado.  Mensagem de veto
"Lei nº 14.124, de 10.3.2021Publicada no DOU de 10 .3.2021 - Edição extra","Dispõe sobre as medidas excepcionais relativas à aquisição de vacinas e de insumos e à contratação de bens e serviços de logística, de tecnologia da informação e comunicação, de comunicação social e publicitária e de treinamentos destinados à vacinação contra a covid-19 e sobre o Plano Nacional de Operacionalização da Vacinação contra a Covid-19."
"Lei nº 14.123, de 10.3.2021Publicada no DOU de 10 .3.2021 - Edição extra","Altera a Lei nº 13.650, de 11 de abril de 2018, e prorroga até 31 de dezembro de 2020 a suspensão da obrigatoriedade de manutenção das metas quantitativas e qualitativas contratualizadas pelos prestadores de serviço de saúde no âmbito do Sistema Único de Saúde (SUS) estabelecida pelo art. 1º da Lei nº 13.992, de 22 de abril de 2020."
"Lei nº 14.122, de 3.3.2021Publicada no DOU de 4 .3.2021","Abre crédito extraordinário em favor do Ministério da Saúde, no valor de R$ 2.513.700.000,00 (dois bilhões, quinhentos e treze milhões e setecentos mil reais), para o fim que especifica; e dá outras providências."
"Lei nº 14.121, de 1º.3.2021Publicada no DOU de 2 .3.2021",Autoriza o Poder Executivo federal a aderir ao Instrumento de Acesso Global de Vacinas Covid-19 ( Covax Facility ) e estabelece diretrizes para a imunização da população.  Mensagem de veto
"Lei nº 14.120, de 1º.3.2021Publicada no DOU de 2 .3.2021","Altera a Lei nº 9.991, de 24 de julho de 2000, a Lei nº 5.655, de 20 de maio de 1971, a Lei nº 9.427, de 26 de dezembro de 1996, a Lei nº 10.438, de 26 de abril de 2002, a Lei nº 10.848, de 15 de março de 2004, a Lei nº 12.111, de 9 de dezembro de 2009, a Lei nº 12.783, de 11 de janeiro de 2013, a Lei nº 13.203, de 8 de dezembro de 2015, e o Decreto-Lei nº 1.383, de 26 de dezembro de 1974; transfere para a União as ações de titularidade da Comissão Nacional de Energia Nuclear (CNEN) representativas do capital social da Indústrias Nucleares do Brasil S.A. (INB) e da Nuclebrás Equipamentos Pesados S.A. (Nuclep); e dá outras providências.  Mensagem de veto"
"Lei nº 14.119, de 13.1.2021Publicada no DOU de 1 4.1.2021","Institui a Política Nacional de Pagamento por Serviços Ambientais; e altera as Leis n os 8.212, de 24 de julho de 1991, 8.629, de 25 de fevereiro de 1993, e 6.015, de 31 de dezembro de 1973, para adequá-las à nova política.  Mensagem de veto"
"Lei nº 14.118, de 12.1.2021Publicada no DOU de 1 3.1.2021","Institui o Programa Casa Verde e Amarela; altera as Leis n os 8.036, de 11 de maio de 1990, 8.100, de 5 de dezembro de 1990, 8.677, de 13 de julho de 1993, 11.124, de 16 de junho de 2005, 11.977, de 7 de julho de 2009, 12.024, de 27 de agosto de 2009, 13.465, de 11 de julho de 2017, e 6.766, de 19 de dezembro de 1979; e revoga a Lei nº 13.439, de 27 de abril de 2017.  Mensagem de veto"
"Lei nº 14.117, de 8.1.2021Publicada no DOU de 11 .1.2021","Suspende o pagamento do parcelamento de dívidas no âmbito do Programa de Modernização da Gestão e de Responsabilidade Fiscal do Futebol Brasileiro (Profut), criado pela Lei nº 13.155, de 4 de agosto de 2015, durante a vigência de calamidade pública nacional reconhecida pelo Congresso Nacional; e altera as Leis n os 9.615, de 24 de março de 1998, e 10.671, de 15 de maio de 2003.  Mensagem de veto"
"Lei nº 14.116, de 31.12.2020Publicada no DOU de 31 .12.2020 - Edição extra",Dispõe sobre as diretrizes para a elaboração e a execução da Lei Orçamentária de 2021 e dá outras providências.  Mensagem de veto
"Lei nº 14.115, de 29.12.2020Publicada no DOU de 29 .12.2020 - Edição extra","Estabelece o aumento da participação da União no Fundo Garantidor de Operações (FGO), no montante equivalente ao dos recursos devolvidos à União em conformidade com os §§ 4º e 5º do art. 10 da Lei nº 14.043, de 19 de agosto de 2020.  Mensagem de veto"
"Lei nº 14.114, de 29.12.2020Publicada no DOU de 29 .12.2020 - Edição extra","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo, crédito especial no valor de R$ 4.223.266.669,00, para os fins que especifica."
"Lei nº 14.113, de 25.12.2020Publicada no DOU de 25 .12.2020 - Edição extra","Regulamenta o Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação (Fundeb), de que trata o art. 212-A da Constituição Federal; revoga dispositivos da Lei nº 11.494, de 20 de junho de 2007; e dá outras providências."
"Lei nº 14.112, de 24.12.2020Publicada no DOU de 24 .12.2020 - Edição extra","Altera as Leis n os 11.101, de 9 de fevereiro de 2005, 10.522, de 19 de julho de 2002, e 8.929, de 22 de agosto de 1994, para atualizar a legislação referente à recuperação judicial, à recuperação extrajudicial e à falência do empresário e da sociedade empresária.  Mensagem de veto"
"Lei nº 14.111, de 24.12.2020Publicada no DOU de 24 .12.2020 - Edição extra","Abre ao Orçamento Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo, crédito suplementar no valor de R$ 3.302.973.107,00, para reforço de dotações constantes da Lei Orçamentária vigente."
"Lei nº 14.110, de 18.12.2020Publicada no DOU de 21 .12.2020","Altera o art. 339 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para dar nova redação ao crime de denunciação caluniosa ."
"Lei nº 14.109, de 16.12.2020Publicada no DOU de 17 .12.2020","Altera as Leis n os 9.472, de 16 de julho de 1997, e 9.998, de 17 de agosto de 2000, para dispor sobre a finalidade, a destinação dos recursos, a administração e os objetivos do Fundo de Universalização dos Serviços de Telecomunicações (Fust) .  Mensagem de veto"
"Lei nº 14.108, de 16.12.2020Publicada no DOU de 17 .12.2020","Altera as Leis n os 12.715, de 17 de setembro de 2012, e 9.472, de 16 de julho de 1997, para dispor sobre os valores da Taxa de Fiscalização de Instalação, da Taxa de Fiscalização de Funcionamento, da Contribuição para o Fomento da Radiodifusão Pública e da Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional (Condecine) das estações de telecomunicações que integrem sistemas de comunicação máquina a máquina, e sobre a dispensa de licenciamento de funcionamento prévio dessas estações."
"Lei nº 14.107, de 3.12.2020Publicada no DOU de 4 .12.2020","Abre crédito extraordinário em favor do Ministério da Saúde, no valor de R$ 1.994.960.005,00, (um bilhão, novecentos e noventa e quatro milhões, novecentos e sessenta mil e cinco reais), para o fim que especifica; e dá outras providências."
"Lei nº 14.106, de 26.11.2020Publicada no DOU de 27.11.2020",Autoriza a prorrogação de contratos por tempo determinado no âmbito do Instituto Nacional de Colonização e Reforma Agrária (Incra).
"Lei nº 14.105, de 24.11.2020Publicada no DOU de 25.11.2020","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo e de Encargos Financeiros da União, crédito suplementar no valor de R$ 6.245.544.242,00, para reforço de dotações constantes da Lei Orçamentária vigente."
"Lei nº 14.104, de 24.11.2020Publicada no DOU de 25.11.2020","Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Agricultura, Pecuária e Abastecimento, da Economia, da Educação e da Infraestrutura, crédito especial no valor de R$ 84.117.762,00, para os fins que especifica."
"Lei nº 14.103, de 19.11.2020Publicada no DOU de 20.11.2020","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo, de Encargos Financeiros da União e de Operações Oficiais de Crédito, crédito suplementar no valor de R$ 3.844.052.009,00, para reforço de dotações constantes da Lei Orçamentária vigente."
"Lei nº 14.102, de 19.11.2020Publicada no DOU de 20.11.2020","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo, crédito suplementar no valor de R$ 234.174.347,00, para reforço de dotações constantes da Lei Orçamentária vigente."
"Lei nº 14.101, de 17.11.2020Publicada no DOU de 18.11.2020","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Supremo Tribunal Federal, do Superior Tribunal de Justiça, da Justiça Eleitoral, da Justiça do Distrito Federal e dos Territórios, do Conselho Nacional de Justiça, da Defensoria Pública da União, do Ministério Público da União e do Conselho Nacional do Ministério Público, crédito suplementar no valor de R$ 18.907.712,00, para reforço de dotações constantes da Lei Orçamentária vigente."
"Lei nº 14.100, de 17.11.2020Publicada no DOU de 18.11.2020","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Saúde, do Desenvolvimento Regional e da Cidadania, crédito suplementar no valor de R$ 3.181.000,00, para reforço de dotações constantes da Lei Orçamentária vigente."
"Lei nº 14.099, de 17.11.2020Publicada no DOU de 18.11.2020","Abre ao Orçamento da Seguridade Social da União, em favor da Justiça Federal, crédito suplementar no valor de R$ 10.706.761,00, para reforço de dotações constantes da Lei Orçamentária vigente."
"Lei nº 14.098, de 17.11.2020Publicada no DOU de 18.11.2020","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Educação, crédito especial no valor de R$ 187.858,00, para os fins que especifica."
"Lei nº 14.097, de 17.11.2020Publicada no DOU de 18.11.2020","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Educação, da Justiça e Segurança Pública, da Saúde e da Cidadania, crédito especial no valor de R$ 3.440.000,00, para os fins que especifica."
